text,label
"Also, the web browser is in the process of downloading an html page where one of the linked Javascript resources is ""gba.js"" TLS session.",1
"UDC concept is backwards compatible with 3GPP systems, i.e it does not have an impact on traffic mechanisms, reference points and protocols of existing network elements.",0
"When present, it shall contain the duration of the inactivity period.",2
The text in ITU-T Recommendation Q.190 shall be followed when implementing this application with the following clarification - where the text refers to BAT ASE this shall be interpreted to mean Mobile Service Transport (MST) service.,0
This function allows the E-SMLC to exchange measurement information with the LMU for the purpose of UTDOA - SLm interface management.,0
Then the procedure CAMEL_PS_Notification is called.,2
"Due to the logical centralization of user data, it is necessary for UDC to support the provisioning of the user data, that is, user data manipulation like creation, deletion, reading, modification and other operations.",0
Otherwise Acknowledgements shall always have higher priorities than requests.,2
"Provisioning shall be possible via an external system, self-care or dynamically via applications offering e.g user service configuration.",0
"If the final consumer of any of the UE parameters to be updated (e.g., the updated Routing ID Data) is the USIM, the UDM shall protect these parameters using parameters stored on the USIM.",1
The MST service shall use implicit addressing.,0
"Operations carried out in the framework of UDC shall support the ACID (Atomicity, Consistency, Isolation, and Durability) characteristics.",0
"Octet 5 contains the ""QCI"" value",2
The UL/DL MBR and GBR fields are encoded as kilobits per second.,0
P-CSCF-2 receives successful registration response.,1
P-CSCF-2 sends successful IMS registration response to the UE P-CSCF.,1
The supplementary service support entity shall send the REGISTER message as the first CMmessage on the MMconnection.,0
"Today, there exist hundreds of thousands of mobile data applications for mobile devices.",0
Then the UE will not have read the system information broadcast yet (comparable to pre release 4 GERAN situation) and the service interruption time is not so predictable since the scheduling of system broadcast information is not testing purposes.,0
The UpdateNotify service operation provides updated Session Management related policies to the NF service consumer (SMF) or triggers the deletion of the context of SM related policies.,0
This UE includes the packet filters related to the requested resources.,0
Compliance shall be checked by the relevant test described in specification document used in receiving to handle the variation in packet receiver timing.,0
This alternative relies on existing mechanisms to re-select another P-CSCF Information flow for IMS Registration redirection.,1
"For MTSI-based speech-only with LTE, NR or WLAN access, the clock skew in send direction between the device under test and the reference client should be less than 50 PPM (in absolute value) in error-free conditions.",0
Features that are not advertised as supported shall not be used to construct the command messages for that Diameter session.,1
"A UE moving between RATs that both support IMS voice over PS sessions, or, both that do not support IMS voice over PS sessions is unaffected by the above.",0
The SGSN detects that it is an intra-SGSN routeing area update by noticing that it also handles the old RA.,0
The initiator should not assume that call retrieval has occurred until it receives this message.,1
"The ""GSM System Information"" message content that is applicable to the GAN cell is delivered to the MS during the GAN registration process.",1
"2012 RAN3 R03779 R03779 includes network sharing consideration; includes some solutions for correct cell to be switched on; includes some solutions for deactivation request and coordination; furthermore, the intra-eNB energy saving solutions proposed by RAN2 are included.",0
It shall be possible using Device Management or initial provisioning to configure the UE to apply/not apply this particular exception.,0
"It is to relatively accurately determine their location, time, and even velocity (including direction) in open area environment provided sufficient number similar to the one used in the UE for location services.",0
"The interworking between ""user-specified"" encoding-type parameter and ""user-specified"" type of subaddress is an operator option.",0
The QoS change exceeding authorization event trigger shall only trigger the PCRF interaction for those changes that exceed the QoS of the IP-CAN bearer that has been authorized by the PCRF previously.,1
